PULocationID,PUTimeDate,PUTimeBin,PUNum
068,2018-01-01 00:00:00,0,214
068,2018-01-01 00:30:00,1,272
068,2018-01-01 01:00:00,2,272
068,2018-01-01 01:30:00,3,228
068,2018-01-01 02:00:00,4,185
068,2018-01-01 02:30:00,5,200
068,2018-01-01 03:00:00,6,201
068,2018-01-01 03:30:00,7,197
068,2018-01-01 04:00:00,8,180
068,2018-01-01 04:30:00,9,106
068,2018-01-01 05:00:00,10,86
068,2018-01-01 05:30:00,11,50
068,2018-01-01 06:00:00,12,45
068,2018-01-01 06:30:00,13,44
068,2018-01-01 07:00:00,14,38
068,2018-01-01 07:30:00,15,41
068,2018-01-01 08:00:00,16,29
068,2018-01-01 08:30:00,17,39
068,2018-01-01 09:00:00,18,34
068,2018-01-01 09:30:00,19,51
068,2018-01-01 10:00:00,20,54
068,2018-01-01 10:30:00,21,57
068,2018-01-01 11:00:00,22,93
068,2018-01-01 11:30:00,23,98
068,2018-01-01 12:00:00,24,113
068,2018-01-01 12:30:00,25,124
068,2018-01-01 13:00:00,26,106
068,2018-01-01 13:30:00,27,137
068,2018-01-01 14:00:00,28,153
068,2018-01-01 14:30:00,29,105
068,2018-01-01 15:00:00,30,129
068,2018-01-01 15:30:00,31,143
068,2018-01-01 16:00:00,32,124
068,2018-01-01 16:30:00,33,132
068,2018-01-01 17:00:00,34,120
068,2018-01-01 17:30:00,35,128
068,2018-01-01 18:00:00,36,141
068,2018-01-01 18:30:00,37,144
068,2018-01-01 19:00:00,38,130
068,2018-01-01 19:30:00,39,105
068,2018-01-01 20:00:00,40,72
068,2018-01-01 20:30:00,41,131
068,2018-01-01 21:00:00,42,84
068,2018-01-01 21:30:00,43,125
068,2018-01-01 22:00:00,44,98
068,2018-01-01 22:30:00,45,97
068,2018-01-01 23:00:00,46,66
068,2018-01-01 23:30:00,47,55
068,2018-01-02 00:00:00,48,51
068,2018-01-02 00:30:00,49,30
068,2018-01-02 01:00:00,50,26
068,2018-01-02 01:30:00,51,34
068,2018-01-02 02:00:00,52,25
068,2018-01-02 02:30:00,53,24
068,2018-01-02 03:00:00,54,16
068,2018-01-02 03:30:00,55,10
068,2018-01-02 04:00:00,56,20
068,2018-01-02 04:30:00,57,28
068,2018-01-02 05:00:00,58,33
068,2018-01-02 05:30:00,59,35
068,2018-01-02 06:00:00,60,68
068,2018-01-02 06:30:00,61,100
068,2018-01-02 07:00:00,62,101
068,2018-01-02 07:30:00,63,105
068,2018-01-02 08:00:00,64,101
068,2018-01-02 08:30:00,65,126
068,2018-01-02 09:00:00,66,134
068,2018-01-02 09:30:00,67,143
068,2018-01-02 10:00:00,68,117
068,2018-01-02 10:30:00,69,116
068,2018-01-02 11:00:00,70,138
068,2018-01-02 11:30:00,71,94
068,2018-01-02 12:00:00,72,103
068,2018-01-02 12:30:00,73,139
068,2018-01-02 13:00:00,74,137
068,2018-01-02 13:30:00,75,139
068,2018-01-02 14:00:00,76,135
068,2018-01-02 14:30:00,77,149
068,2018-01-02 15:00:00,78,175
068,2018-01-02 15:30:00,79,140
068,2018-01-02 16:00:00,80,122
068,2018-01-02 16:30:00,81,131
068,2018-01-02 17:00:00,82,129
068,2018-01-02 17:30:00,83,164
068,2018-01-02 18:00:00,84,172
068,2018-01-02 18:30:00,85,162
068,2018-01-02 19:00:00,86,157
068,2018-01-02 19:30:00,87,125
068,2018-01-02 20:00:00,88,112
068,2018-01-02 20:30:00,89,99
068,2018-01-02 21:00:00,90,127
068,2018-01-02 21:30:00,91,113
068,2018-01-02 22:00:00,92,141
068,2018-01-02 22:30:00,93,106
068,2018-01-02 23:00:00,94,69
068,2018-01-02 23:30:00,95,60
068,2018-01-03 00:00:00,96,68
068,2018-01-03 00:30:00,97,59
068,2018-01-03 01:00:00,98,71
068,2018-01-03 01:30:00,99,52
068,2018-01-03 02:00:00,100,36
068,2018-01-03 02:30:00,101,34
068,2018-01-03 03:00:00,102,22
068,2018-01-03 03:30:00,103,20
068,2018-01-03 04:00:00,104,30
068,2018-01-03 04:30:00,105,24
068,2018-01-03 05:00:00,106,19
068,2018-01-03 05:30:00,107,24
068,2018-01-03 06:00:00,108,72
068,2018-01-03 06:30:00,109,120
068,2018-01-03 07:00:00,110,97
068,2018-01-03 07:30:00,111,117
068,2018-01-03 08:00:00,112,129
068,2018-01-03 08:30:00,113,157
068,2018-01-03 09:00:00,114,144
068,2018-01-03 09:30:00,115,133
068,2018-01-03 10:00:00,116,153
068,2018-01-03 10:30:00,117,117
068,2018-01-03 11:00:00,118,126
068,2018-01-03 11:30:00,119,102
068,2018-01-03 12:00:00,120,140
068,2018-01-03 12:30:00,121,156
068,2018-01-03 13:00:00,122,145
068,2018-01-03 13:30:00,123,158
068,2018-01-03 14:00:00,124,153
068,2018-01-03 14:30:00,125,141
068,2018-01-03 15:00:00,126,145
068,2018-01-03 15:30:00,127,130
068,2018-01-03 16:00:00,128,134
068,2018-01-03 16:30:00,129,126
068,2018-01-03 17:00:00,130,143
068,2018-01-03 17:30:00,131,196
068,2018-01-03 18:00:00,132,198
068,2018-01-03 18:30:00,133,204
068,2018-01-03 19:00:00,134,188
068,2018-01-03 19:30:00,135,145
068,2018-01-03 20:00:00,136,133
068,2018-01-03 20:30:00,137,129
068,2018-01-03 21:00:00,138,141
068,2018-01-03 21:30:00,139,130
068,2018-01-03 22:00:00,140,132
068,2018-01-03 22:30:00,141,202
068,2018-01-03 23:00:00,142,131
068,2018-01-03 23:30:00,143,82
068,2018-01-04 00:00:00,144,47
068,2018-01-04 00:30:00,145,49
068,2018-01-04 01:00:00,146,53
068,2018-01-04 01:30:00,147,47
068,2018-01-04 02:00:00,148,54
068,2018-01-04 02:30:00,149,49
068,2018-01-04 03:00:00,150,38
068,2018-01-04 03:30:00,151,29
068,2018-01-04 04:00:00,152,29
068,2018-01-04 04:30:00,153,19
068,2018-01-04 05:00:00,154,18
068,2018-01-04 05:30:00,155,29
068,2018-01-04 06:00:00,156,56
068,2018-01-04 06:30:00,157,75
068,2018-01-04 07:00:00,158,72
068,2018-01-04 07:30:00,159,59
068,2018-01-04 08:00:00,160,63
068,2018-01-04 08:30:00,161,70
068,2018-01-04 09:00:00,162,76
068,2018-01-04 09:30:00,163,78
068,2018-01-04 10:00:00,164,73
068,2018-01-04 10:30:00,165,58
068,2018-01-04 11:00:00,166,61
068,2018-01-04 11:30:00,167,61
068,2018-01-04 12:00:00,168,52
068,2018-01-04 12:30:00,169,62
068,2018-01-04 13:00:00,170,76
068,2018-01-04 13:30:00,171,49
068,2018-01-04 14:00:00,172,56
068,2018-01-04 14:30:00,173,59
068,2018-01-04 15:00:00,174,56
068,2018-01-04 15:30:00,175,50
068,2018-01-04 16:00:00,176,59
068,2018-01-04 16:30:00,177,61
068,2018-01-04 17:00:00,178,45
068,2018-01-04 17:30:00,179,67
068,2018-01-04 18:00:00,180,69
068,2018-01-04 18:30:00,181,87
068,2018-01-04 19:00:00,182,89
068,2018-01-04 19:30:00,183,59
068,2018-01-04 20:00:00,184,54
068,2018-01-04 20:30:00,185,53
068,2018-01-04 21:00:00,186,71
068,2018-01-04 21:30:00,187,62
068,2018-01-04 22:00:00,188,73
068,2018-01-04 22:30:00,189,79
068,2018-01-04 23:00:00,190,68
068,2018-01-04 23:30:00,191,43
068,2018-01-05 00:00:00,192,37
068,2018-01-05 00:30:00,193,34
068,2018-01-05 01:00:00,194,35
068,2018-01-05 01:30:00,195,29
068,2018-01-05 02:00:00,196,33
068,2018-01-05 02:30:00,197,21
068,2018-01-05 03:00:00,198,18
068,2018-01-05 03:30:00,199,20
068,2018-01-05 04:00:00,200,7
068,2018-01-05 04:30:00,201,14
068,2018-01-05 05:00:00,202,24
068,2018-01-05 05:30:00,203,37
068,2018-01-05 06:00:00,204,44
068,2018-01-05 06:30:00,205,101
068,2018-01-05 07:00:00,206,77
068,2018-01-05 07:30:00,207,82
068,2018-01-05 08:00:00,208,112
068,2018-01-05 08:30:00,209,157
068,2018-01-05 09:00:00,210,128
068,2018-01-05 09:30:00,211,154
068,2018-01-05 10:00:00,212,137
068,2018-01-05 10:30:00,213,119
068,2018-01-05 11:00:00,214,114
